user_id,interest,calculated_skill_score,Q1_score,Q2_score,Q3_score,Q4_score,Q5_score,Q1_response,Q2_response,Q3_response,Q4_response,Q5_response
aa1f9ca6-1efd-4f17-8990-867a4119e1bb,Law,4.9,1,2,1,0.0,1,Yes,High,Yes,No,Intermediate
e86fb166-000e-4fa1-bc98-87ad23dda3c2,Journalism,3.4,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
58979efd-800c-4e7b-9e0e-914ad1fc96be,Commerce,5.0,0,2,0,1.0,2,No,High,No,Yes,Advanced
53b18517-c9ec-4665-8127-579218a3cb61,Law,3.8,1,2,0,0.0,2,Yes,High,No,No,Advanced
905c3e46-7987-43dc-8bdb-210fc70b513e,Commerce,1.6,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
ca9a9b55-7d15-4081-8dc3-e12b46ee3c17,Social Service,3.0,0,0,1,1.0,0,No,Low,Yes,Yes,Beginner
07113ab1-5e7f-44c8-9aa8-8c638538d299,Coding,2.6,0,1,0,1.0,0,No,Medium,No,Data,Beginner
8f8513e6-81e5-4d68-b277-8085de565a64,Social Service,3.4,1,1,0,1.0,2,Yes,Medium,No,Yes,Advanced
daf86f75-9f85-415e-bf03-9c9317de2596,Journalism,3.2,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
266fcfd8-5b92-40dd-9d12-de723978bcc2,Law,4.1,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
3c6d9d29-dc87-4fe7-8496-a9f82998cf3f,Coding,0.0,0,0,1,1.0,0,No,Low,Yes,Data,Beginner
ea028a99-ac95-43af-88bf-82d7767831c7,Business,2.4,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
1a58be20-7803-4cc4-88cf-6a99c2d2ca26,Social Service,3.8,1,2,0,0.0,0,Yes,High,No,No,Beginner
44e3c219-3848-458c-9674-c43b230d467a,Coding,3.2,1,0,1,1.0,0,Yes,Low,Yes,Data,Beginner
dce5544c-baf1-489d-bc82-8b84f7039903,Social Service,2.1,1,0,0,0.0,1,Yes,Low,No,No,Intermediate
8969b931-9378-416f-a4f6-bd1d1bca2f25,Medicine,1.0,0,0,0,1.0,1,No,Low,No,Yes,Intermediate
05d6fd44-548a-437e-b09f-00a4fb2bbdff,Commerce,4.8,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
ea1029af-d6ea-4255-a137-796a4bcd39b8,Social Service,4.9,0,0,0,0.0,1,No,Low,No,No,Intermediate
ea996513-61e0-4aa4-ab1a-cc479f082e3c,Medicine,4.9,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
e09ecde6-0d91-479b-a82e-d6cb74bb8623,Journalism,5.0,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
c036d4b6-41ba-4dad-9185-3ea388c85d05,Social Service,3.9,1,0,0,1.0,2,Yes,Low,No,Yes,Advanced
29d9c0cb-0127-4e46-9b19-8b8db9418afd,Social Service,2.9,1,0,1,1.0,1,Yes,Low,Yes,Yes,Intermediate
183f7758-82e9-4a96-8948-69cc0c8b2caa,Commerce,3.3,0,0,0,0.0,0,No,Low,No,No,Beginner
7190b52a-74e7-4623-a5aa-89f142d84559,Law,4.1,0,0,1,0.0,0,No,Low,Yes,No,Beginner
ac8300db-a43c-43c1-87f2-636f2fa3cc7b,Journalism,2.0,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
e647e946-ef14-480f-a721-f1ee4c763037,Journalism,5.0,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
4c3193e5-26ca-4a82-b6cd-ebe5d548b5bd,Architecture,1.1,0,0,1,1.0,0,No,Low,Yes,Yes,Beginner
4cb4ecbd-ae14-445a-a22e-904b919f5b7a,Law,4.9,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
ada01931-7f0c-4964-867e-8a4289eea882,Business,4.2,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
92690e30-3515-4955-9947-887f368ae5a5,Coding,1.9,0,0,0,1.0,1,No,Low,No,Data,Intermediate
20f85193-44d5-4a9d-8843-3d268f735d6e,Business,3.5,1,2,0,1.0,1,Yes,High,No,Yes,Intermediate
37b2a22b-b407-4b30-8878-5e2f0ad237e2,Law,0.0,0,0,0,0.0,0,No,Low,No,No,Beginner
1015e56d-8b81-44d6-b32f-55881aaa8bed,Medicine,2.8,0,2,0,1.0,2,No,High,No,Yes,Advanced
fb0df7d4-da9d-48cd-98bf-9bf3b3758f10,Law,3.6,1,2,1,0.0,1,Yes,High,Yes,No,Intermediate
9e8fc9e3-df25-4e9c-b54b-be382fda49da,Coding,5.0,1,0,0,0.8,2,Yes,Low,No,UI,Advanced
4d395ee2-dd79-4260-8f8b-bb2ccc81b1a9,Coding,2.4,1,0,0,0.8,2,Yes,Low,No,UI,Advanced
291f7c4e-53d2-499d-b292-1f55f907e3a9,Journalism,0.9,0,0,0,0.0,0,No,Low,No,No,Beginner
545ee6ca-0903-4d6c-b9cd-bc2bae9964dd,Social Service,2.7,0,0,1,0.0,2,No,Low,Yes,No,Advanced
65bbb008-63dc-4f18-b600-ea00c117b430,Medicine,5.0,1,1,1,0.0,2,Yes,Medium,Yes,No,Advanced
c33ca614-c444-4361-bcc1-25e8c91554b0,Architecture,1.4,1,1,0,0.0,0,Yes,Medium,No,No,Beginner
27b001af-dee1-44a8-8a46-578535bd30e3,Medicine,0.9,0,0,0,1.0,0,No,Low,No,Yes,Beginner
abfdfeaf-af18-496c-9b92-3d3a10a034aa,Architecture,3.9,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
059f80f1-e368-42a3-8368-c6189da3ff22,Journalism,1.5,0,0,1,0.0,0,No,Low,Yes,No,Beginner
275fca26-d161-4837-9322-ee2a4603014d,Social Service,3.3,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
f85754e7-dc0f-4794-8179-b3536c947639,Commerce,0.0,1,0,0,0.0,0,Yes,Low,No,No,Beginner
1939943d-9811-4f46-a668-7d3ee3961fbb,Journalism,3.3,0,2,1,0.0,0,No,High,Yes,No,Beginner
8c29c382-622d-40cf-b0f0-ee39447303b1,Law,2.0,0,1,0,0.0,0,No,Medium,No,No,Beginner
8aa59dc5-9696-4869-a7c7-4045ff65618e,Commerce,2.3,0,1,1,0.0,1,No,Medium,Yes,No,Intermediate
dab64669-7b51-41ff-a992-0f94bee54a61,Journalism,5.0,0,2,0,1.0,2,No,High,No,Yes,Advanced
7c4938af-dd36-4af4-8ab3-cad17cc2ec84,Commerce,4.3,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
8bd68651-b1c2-4fd5-b729-f789bde2a19a,Journalism,2.5,1,2,0,1.0,1,Yes,High,No,Yes,Intermediate
ae82dc80-e2df-4105-be3f-7bbc5f291f30,Social Service,1.6,1,0,0,0.0,0,Yes,Low,No,No,Beginner
e8588479-c0cb-4986-8f1f-3e5638bfd3fe,Architecture,4.9,1,0,1,1.0,1,Yes,Low,Yes,Yes,Intermediate
4a5ab9f5-e33a-4010-ad09-62e1220ee401,Law,0.0,0,0,0,1.0,0,No,Low,No,Yes,Beginner
4913a090-f611-4ac4-aa61-e276a92e1591,Architecture,4.3,0,1,1,0.0,1,No,Medium,Yes,No,Intermediate
7230d738-6823-4847-bced-4e5dfd047bbd,Coding,4.2,1,2,0,1.0,0,Yes,High,No,Data,Beginner
bc5ad2d0-2aa5-4f02-8a78-0e774c3da5e0,Social Service,3.2,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
8fe2fcc6-97e6-4d07-9513-3177826519a6,Journalism,5.0,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
45bcbb6a-64e1-45d0-8523-9847d06e222c,Coding,1.8,0,1,0,0.8,1,No,Medium,No,UI,Intermediate
fe632a44-89e1-4f43-ae53-7c6d8d789c8c,Business,4.7,0,1,1,1.0,0,No,Medium,Yes,Yes,Beginner
b402f6a4-b719-4486-aaea-f05040a13404,Architecture,2.2,0,0,0,0.0,0,No,Low,No,No,Beginner
adcf41ae-5785-4fc0-9517-10935cdf4332,Architecture,3.7,0,2,1,0.0,0,No,High,Yes,No,Beginner
750295c7-2252-43fa-a0f0-909b9a323b50,Coding,4.1,1,2,0,0.8,2,Yes,High,No,UI,Advanced
fb0f6140-70ec-4f24-8557-a8049ba0e430,Architecture,2.7,0,2,1,1.0,1,No,High,Yes,Yes,Intermediate
5a02e126-3425-42bf-818d-0708c6bb6b63,Law,4.9,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
b9f0d5fe-ae92-4816-8051-3c0e9bcbd45b,Commerce,3.2,1,1,0,0.0,2,Yes,Medium,No,No,Advanced
83081706-a645-457d-b93f-3ed5673332ce,Journalism,4.0,0,0,0,1.0,1,No,Low,No,Yes,Intermediate
4c1d4542-1e36-4088-8ba2-1305f617e5ac,Journalism,2.3,0,0,0,0.0,1,No,Low,No,No,Intermediate
ac1cc16e-deb1-4306-8b4e-33b0ffd37de6,Medicine,4.0,1,2,1,0.0,1,Yes,High,Yes,No,Intermediate
54bd2415-96cd-4423-a8e2-9891d62cc349,Law,5.0,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
c5b02498-98c9-4760-9351-f92679da020a,Medicine,0.9,0,1,0,1.0,0,No,Medium,No,Yes,Beginner
ce89100c-f242-41af-acb8-0592f5923c41,Coding,2.0,0,1,0,0.8,0,No,Medium,No,UI,Beginner
eaf1d16a-1f66-4cef-ad8f-5af765564539,Social Service,5.0,0,1,1,0.0,2,No,Medium,Yes,No,Advanced
98212920-e612-4de5-b50f-bc2b90367c79,Business,1.8,1,1,0,0.0,0,Yes,Medium,No,No,Beginner
bc08ab70-40ea-4c70-b3b2-0668e236a6d6,Architecture,2.3,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
d8f98196-6788-474b-9a1b-28d1cb2638f2,Medicine,4.6,0,2,1,0.0,0,No,High,Yes,No,Beginner
420a9392-f52e-4f91-a834-8e415f5ed445,Business,4.0,1,2,0,1.0,1,Yes,High,No,Yes,Intermediate
3c0a3ff7-f5c2-43be-a5b4-29730c1fdc45,Business,4.9,0,2,1,1.0,1,No,High,Yes,Yes,Intermediate
dbdfe664-e197-4f85-9da8-1abccdc23b90,Social Service,2.8,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
d5a71b46-3148-48a8-b062-6f288b334c6d,Social Service,4.0,0,2,0,1.0,0,No,High,No,Yes,Beginner
bcfda60a-42a7-4efc-aafd-0a999e566cdf,Architecture,1.8,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
a6adaa74-0caa-488f-8315-de5efe92ce3a,Social Service,4.5,1,0,1,0.0,1,Yes,Low,Yes,No,Intermediate
4130e843-d910-4363-91b3-fa0b8ae7502c,Journalism,4.8,1,2,0,1.0,0,Yes,High,No,Yes,Beginner
dee8b1a0-5d3a-4713-b0eb-cdbfbc85cc0a,Architecture,5.0,1,0,0,0.0,1,Yes,Low,No,No,Intermediate
b8b40793-43a1-4835-b92f-690ee68d171b,Business,3.2,0,2,0,1.0,2,No,High,No,Yes,Advanced
c9835af8-cde3-4cbf-82d0-dce87e75cb2d,Commerce,0.9,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
023887c5-8d6f-41d3-8be8-47c8efd7969d,Coding,1.6,0,1,0,1.0,1,No,Medium,No,Data,Intermediate
93c002f4-9835-4257-8306-b49022951f74,Coding,4.0,0,1,1,0.8,1,No,Medium,Yes,UI,Intermediate
332c3776-ea93-49f3-a140-99e7288ff298,Social Service,4.8,1,0,0,1.0,2,Yes,Low,No,Yes,Advanced
09a42408-68df-472f-8a2b-2f8dc346087c,Coding,4.9,1,2,1,1.0,2,Yes,High,Yes,Data,Advanced
8fb72925-549b-4377-a219-51c1fd7d6c56,Social Service,3.4,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
21cd9032-baf1-4c95-b8c5-26dfa873c7a7,Law,2.3,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
476190a2-a5e8-4520-8aed-0806ce112b37,Medicine,0.2,0,0,0,0.0,0,No,Low,No,No,Beginner
42a7410c-c4ee-4e5f-b5dc-ddd0c1c2f147,Law,2.8,1,2,0,1.0,1,Yes,High,No,Yes,Intermediate
e9b6e38a-2d77-4865-88d8-d975243b4d96,Law,2.5,0,0,0,1.0,2,No,Low,No,Yes,Advanced
58a7d407-594a-4f66-84f2-0ab7fd147490,Medicine,3.4,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
76d9ff96-71da-48b9-b528-bcd6bf956ed8,Architecture,2.4,0,1,0,0.0,1,No,Medium,No,No,Intermediate
eb9dad56-1879-48a5-b2d4-4e6d666fc7fb,Medicine,4.6,1,2,0,1.0,2,Yes,High,No,Yes,Advanced
e6f221fe-11e4-4a9a-8481-c1ed825d71a3,Business,2.0,0,0,1,0.0,0,No,Low,Yes,No,Beginner
93a84330-cf51-4401-9546-7434a5c07356,Commerce,2.8,1,0,0,1.0,2,Yes,Low,No,Yes,Advanced
f4976120-62d7-441f-90fa-395eed71c56e,Architecture,1.7,0,1,0,1.0,0,No,Medium,No,Yes,Beginner
8f9921de-c168-481e-8183-bac587446d02,Social Service,2.5,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
1b45493e-86e3-49dc-a4f4-618c423579a9,Journalism,5.0,0,2,0,1.0,2,No,High,No,Yes,Advanced
e58331b6-ac8e-4e32-b0e4-b52d99d1127d,Business,3.3,0,1,0,0.0,1,No,Medium,No,No,Intermediate
a6f775b9-2024-40b7-b304-d40d898aabbc,Architecture,3.2,1,1,0,1.0,1,Yes,Medium,No,Yes,Intermediate
158a57c0-ba47-404a-acc9-3a7377d62cf0,Medicine,4.7,1,2,0,0.0,2,Yes,High,No,No,Advanced
3e933369-3e1b-45d2-82a1-36567cfac271,Architecture,3.1,0,2,0,1.0,1,No,High,No,Yes,Intermediate
b543af1b-8667-494a-b5c6-00db25e43abe,Journalism,5.0,0,2,0,0.0,2,No,High,No,No,Advanced
6c5b6fb8-4d3c-493b-863b-28fc2d96d317,Commerce,2.5,0,0,0,0.0,1,No,Low,No,No,Intermediate
c37a1f62-cb9b-48f4-b4be-51d2e21eef14,Architecture,4.4,0,0,1,0.0,1,No,Low,Yes,No,Intermediate
20550f35-ecd9-4ccb-a9ca-51d9773ff916,Coding,2.4,0,1,0,1.0,1,No,Medium,No,Data,Intermediate
b63cdb8c-cb90-42dc-b1e7-18d77be643a0,Architecture,5.0,1,1,1,0.0,2,Yes,Medium,Yes,No,Advanced
2060bdd3-6900-4142-8acb-a37631e50cd7,Coding,4.1,0,1,0,1.0,1,No,Medium,No,Data,Intermediate
314580c8-fcd1-47e0-9a5b-d729a05435dc,Business,2.8,0,1,0,1.0,2,No,Medium,No,Yes,Advanced
f9669b2e-43bd-41d5-a285-1cb53fcda283,Medicine,5.0,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
6080cbc2-1cc5-4d43-ab40-0afdc58d1484,Journalism,4.6,1,1,1,0.0,0,Yes,Medium,Yes,No,Beginner
744192fb-07c3-4d71-a2be-641443dfc628,Medicine,3.3,1,2,0,1.0,2,Yes,High,No,Yes,Advanced
caad0a19-9c29-4a16-8363-a959cbe8b030,Coding,3.7,1,1,1,0.8,1,Yes,Medium,Yes,UI,Intermediate
3d6b4985-0d05-46dd-8745-8f58b5336fb8,Coding,4.7,0,0,1,0.8,1,No,Low,Yes,UI,Intermediate
8746f15d-69ec-4d4f-a8a2-4985b8a63a8d,Journalism,4.8,0,1,1,1.0,0,No,Medium,Yes,Yes,Beginner
1d60f21d-9440-4231-ba40-1cab73618395,Commerce,3.7,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
0f0782a6-d2f6-4b2f-b747-583a9813058b,Social Service,4.8,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
f963b921-c1e6-4913-9b62-7fc9716fdce5,Medicine,3.2,1,1,0,0.0,1,Yes,Medium,No,No,Intermediate
8d716b46-0a76-421c-8d67-31f24919a6f2,Social Service,5.0,1,1,1,0.0,2,Yes,Medium,Yes,No,Advanced
61c38a5d-99fc-4457-a7d9-3de440b94378,Law,2.9,0,1,1,0.0,1,No,Medium,Yes,No,Intermediate
91133c8c-5b52-4a05-b039-55e51f0fcc9b,Business,1.6,0,0,0,0.0,0,No,Low,No,No,Beginner
6dd35b8a-cd60-4abe-9f8c-4030c4d8c0fa,Journalism,2.2,0,1,0,0.0,1,No,Medium,No,No,Intermediate
2e090da5-460d-4705-aae3-ee727cf4ef34,Business,5.0,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
e48cfd30-cd9b-4011-b5a6-53b7b61f3a18,Commerce,5.0,1,1,1,1.0,2,Yes,Medium,Yes,Yes,Advanced
11dc3d38-0d8a-4838-8871-51e31b5d9822,Architecture,4.0,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
e6387989-c352-4fae-ae66-1b2e03f9069b,Social Service,1.2,1,1,0,0.0,0,Yes,Medium,No,No,Beginner
1bb69899-d819-41ad-97c5-601cadfcfa12,Journalism,3.3,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
dc3e1d54-a045-4a53-8e96-4da39003f500,Commerce,5.0,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
e16bfc45-017f-42e5-8563-b9f36f809d64,Architecture,2.7,1,1,0,0.0,2,Yes,Medium,No,No,Advanced
6531728f-f2d0-4566-a603-b161960f692e,Coding,2.9,1,1,0,0.8,0,Yes,Medium,No,UI,Beginner
e3c9d54b-cf41-4881-935c-a71bcf6cd787,Commerce,2.6,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
ccf054f3-658b-4029-abe3-71d5a827e567,Social Service,5.0,1,0,0,1.0,2,Yes,Low,No,Yes,Advanced
1a859e6f-9f8b-4dce-9e25-d2ac0b576183,Social Service,0.3,0,0,0,0.0,0,No,Low,No,No,Beginner
749cc704-ec89-4610-823a-67bbf272694a,Law,4.0,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
df3cc2f5-a22c-4fd0-97d0-ecfa1c57f4a4,Coding,0.0,0,0,1,0.8,0,No,Low,Yes,UI,Beginner
6dc1c39e-6713-49eb-b004-3155679deaa5,Law,4.0,1,0,0,0.0,2,Yes,Low,No,No,Advanced
06289931-74b1-40e7-a34c-b8398a79360b,Medicine,0.1,0,0,0,1.0,0,No,Low,No,Yes,Beginner
40275ef9-68cf-43a9-9e2a-d82cec4422cb,Social Service,4.6,1,2,1,0.0,2,Yes,High,Yes,No,Advanced
030c3d74-f091-4023-98d2-5707fb181fca,Coding,1.9,1,0,0,0.8,1,Yes,Low,No,UI,Intermediate
514a5783-c94c-4642-9d4a-8ce280fcd628,Architecture,5.0,1,2,1,0.0,2,Yes,High,Yes,No,Advanced
4030f7ca-769b-4d4f-85ae-f841a00f912f,Commerce,2.9,0,1,0,0.0,2,No,Medium,No,No,Advanced
5a0a5af2-dcb5-4cc0-aefe-68ee53684d86,Journalism,3.7,0,1,1,0.0,2,No,Medium,Yes,No,Advanced
d7a6830e-c2ac-4650-b38f-9146f44a4968,Medicine,3.8,1,0,0,0.0,2,Yes,Low,No,No,Advanced
a2a84d56-23b7-40c8-83a6-a60f74e8945c,Journalism,3.9,1,2,1,1.0,1,Yes,High,Yes,Yes,Intermediate
f6d588c8-f66e-49ec-bf8f-c24d1b61cd4c,Medicine,4.8,1,2,0,1.0,1,Yes,High,No,Yes,Intermediate
4a116a89-b7c3-4f98-b79b-2dd9604a3e2e,Architecture,2.9,0,2,1,0.0,2,No,High,Yes,No,Advanced
08a5abad-b3bb-4161-b38c-918fe40d8bd5,Social Service,4.0,0,2,1,0.0,2,No,High,Yes,No,Advanced
b316c64f-bca6-4320-a0ed-030fd8b55529,Journalism,4.8,1,0,1,0.0,2,Yes,Low,Yes,No,Advanced
61ecaa75-369a-4ded-9161-dcd025aefb7e,Law,1.6,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
481f9b7d-c030-4787-a7dd-060bcd32956a,Medicine,4.9,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
2051f78c-cd7f-411a-a48c-f74c2b74797d,Law,4.9,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
7c378cac-f380-4d23-bfa2-7120b4e323d2,Social Service,3.9,1,2,1,0.0,0,Yes,High,Yes,No,Beginner
1225dc33-4588-40d0-8432-baf722639434,Social Service,4.0,1,2,0,1.0,2,Yes,High,No,Yes,Advanced
36c6f271-7844-4c45-b0df-da06520cd502,Journalism,2.0,0,1,1,1.0,1,No,Medium,Yes,Yes,Intermediate
87664de7-89d1-49a6-86ef-5319809397b8,Social Service,4.0,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
79d13d35-092c-46bc-876d-ea1de43a88ef,Commerce,1.4,1,0,0,0.0,0,Yes,Low,No,No,Beginner
d71728eb-4ae3-43cc-b0a5-2a75fa0933a3,Social Service,5.0,1,1,1,0.0,2,Yes,Medium,Yes,No,Advanced
e76f8e2c-711d-4e1f-b2bd-6e1f8100a16c,Commerce,2.7,1,0,0,0.0,1,Yes,Low,No,No,Intermediate
3b931553-c897-4262-b248-5147c43cd5fd,Architecture,2.0,0,1,0,0.0,0,No,Medium,No,No,Beginner
fa379ab1-604d-467d-9be8-d8b6fc244a83,Coding,0.8,1,0,0,1.0,0,Yes,Low,No,Data,Beginner
f161286e-f48c-4a6c-81ce-a81263d2fdd4,Journalism,5.0,1,1,0,1.0,2,Yes,Medium,No,Yes,Advanced
a28a3b5e-76bf-42c3-ad1b-64b75fe5ef63,Architecture,4.2,1,2,0,1.0,0,Yes,High,No,Yes,Beginner
b9deffae-e27f-46ba-b3d9-dfce8d9671fb,Commerce,0.0,1,0,0,0.0,0,Yes,Low,No,No,Beginner
d9c2488b-4cd0-41a5-9d97-f276fcf55a0f,Journalism,4.3,0,2,1,0.0,1,No,High,Yes,No,Intermediate
0f15dcad-e2b9-4cb5-bbf4-30f93ab0a63b,Journalism,3.0,0,0,1,0.0,1,No,Low,Yes,No,Intermediate
97cfc9a8-be32-4fef-aba9-d96e0e1c7423,Journalism,5.0,0,0,0,1.0,0,No,Low,No,Yes,Beginner
e03a647a-7d37-4a06-86aa-6b41d3c1b7bd,Commerce,1.0,0,0,1,0.0,0,No,Low,Yes,No,Beginner
6ffcfd0c-d65a-4165-bf25-6395137a673b,Architecture,5.0,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
fe13c431-1a8e-4d54-bfe0-bc07b57355fd,Business,1.2,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
efddd5c5-a049-4773-b7dc-d485547eff9e,Commerce,2.7,1,1,0,1.0,1,Yes,Medium,No,Yes,Intermediate
6b128972-68b4-4652-82b0-ca8f71d8c49f,Business,2.2,0,1,0,0.0,1,No,Medium,No,No,Intermediate
de5fa685-ab81-44f1-8264-5cc5901ae24a,Coding,3.9,1,0,1,0.8,2,Yes,Low,Yes,UI,Advanced
e0e4ec72-9b93-4bbf-8530-60aab3bea0b1,Social Service,3.9,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
51e572b9-8a4a-4bd7-9199-3fe2751bddab,Business,5.0,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
bc1c3cba-db5f-41c0-9643-a5f77e7b0a02,Social Service,2.1,0,0,0,1.0,0,No,Low,No,Yes,Beginner
26ddd6bd-d541-413e-9503-b92640fdfa54,Commerce,5.0,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
4275573b-31aa-46a5-a8b1-1c28d3ad3023,Journalism,0.8,1,0,0,0.0,0,Yes,Low,No,No,Beginner
739037e6-ec03-4bfc-943c-e10f76b57fa4,Commerce,0.8,1,1,0,1.0,1,Yes,Medium,No,Yes,Intermediate
b38d85d6-a387-43d7-9592-f3e412013f33,Journalism,3.7,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
72b95ef2-8752-4fd6-b2da-58a3ea53c6f0,Social Service,5.0,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
7d9dc702-db5d-4a58-8625-8cf6e6eeb9f2,Commerce,4.6,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
8cc2bf37-b39b-403f-b26d-1f5c7b97bf01,Coding,0.0,0,0,0,0.8,0,No,Low,No,UI,Beginner
8b5ac4d8-32bd-4fc2-ac52-367f9dcbc0d4,Law,0.0,0,0,1,0.0,0,No,Low,Yes,No,Beginner
57279126-2584-4fa1-8384-c1d15098a5aa,Medicine,3.8,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
036b7b01-d5d7-4e65-a0ce-f88dd75ec83f,Architecture,5.0,0,1,1,1.0,2,No,Medium,Yes,Yes,Advanced
e547b4f8-c201-46f6-8ed2-a8e456b9e979,Law,2.8,0,1,0,1.0,0,No,Medium,No,Yes,Beginner
da654431-2386-4cf4-9fb6-fc69571578c3,Journalism,3.7,1,2,1,1.0,1,Yes,High,Yes,Yes,Intermediate
c525255a-5159-47e2-ac85-73cdf4b1fb58,Architecture,3.8,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
58fe5f5a-6ad5-449d-b93e-0cdbdbbe55a7,Law,3.1,1,0,0,0.0,2,Yes,Low,No,No,Advanced
97cdde1f-f72c-4d7f-a0a3-dd7afdba24c2,Social Service,4.0,0,2,0,0.0,0,No,High,No,No,Beginner
3fb2039b-4b4e-475d-b500-a803e4fb2a2e,Business,1.9,0,1,0,0.0,0,No,Medium,No,No,Beginner
cf2a2d00-05b6-40b6-99d7-e1efc5f962b3,Coding,1.0,0,0,1,0.8,0,No,Low,Yes,UI,Beginner
e4c50448-8d9c-40e8-8948-a6e1a33265f7,Commerce,4.4,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
10ec84c7-cfad-4b52-b39c-1519b8b8ed25,Social Service,4.8,1,2,0,0.0,2,Yes,High,No,No,Advanced
0cd284ff-d28b-42a3-aebb-808a727186cb,Commerce,5.0,0,1,0,1.0,2,No,Medium,No,Yes,Advanced
97f295c4-155e-4450-9d43-b6dce55fc0a2,Architecture,4.8,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
7d08f331-eb3d-49ae-82a1-85d13e57bf77,Coding,5.0,1,1,0,0.8,0,Yes,Medium,No,UI,Beginner
5e02017e-f3bb-4e25-ab01-3a4277ff8c97,Commerce,5.0,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
991494d3-00ec-4fb4-ac6d-bf107f25700b,Journalism,3.8,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
340490bd-c7c3-4b3c-bde9-5b9d0b651ccd,Coding,5.0,1,0,0,0.8,0,Yes,Low,No,UI,Beginner
b0dd4d1b-4d36-4d66-883d-fdff96584a0e,Law,0.2,0,0,0,0.0,0,No,Low,No,No,Beginner
91a8baab-b8af-4004-a889-2b8edf792f91,Medicine,2.3,1,2,0,1.0,2,Yes,High,No,Yes,Advanced
285bd721-a1e8-43e7-8ad5-6dcd8bdf6158,Medicine,4.4,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
0378351b-d06d-4e21-80d6-992978328ca1,Architecture,3.6,0,2,1,0.0,2,No,High,Yes,No,Advanced
02c799c9-5d56-45e7-9de4-da9fa18c1a0f,Architecture,1.9,0,1,0,0.0,1,No,Medium,No,No,Intermediate
41027c51-ab6f-41f6-ad9a-488d828df895,Journalism,3.6,0,2,0,1.0,0,No,High,No,Yes,Beginner
5f2ba6dd-5400-44a0-997f-bc7acc65389f,Architecture,5.0,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
741937fa-3120-49fa-a845-8a414b9afabd,Social Service,4.8,0,1,0,0.0,2,No,Medium,No,No,Advanced
db898c95-5939-47f0-8f3b-debb27602c80,Commerce,4.7,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
